address,addressObj/city,addressObj/country,addressObj/postalcode,addressObj/state,addressObj/street1,addressObj/street2,ancestorLocations/0/abbreviation,ancestorLocations/0/id,ancestorLocations/0/name,ancestorLocations/0/subcategory,ancestorLocations/1/abbreviation,ancestorLocations/1/id,ancestorLocations/1/name,ancestorLocations/1/subcategory,ancestorLocations/2/abbreviation,ancestorLocations/2/id,ancestorLocations/2/name,ancestorLocations/2/subcategory,ancestorLocations/3/abbreviation,ancestorLocations/3/id,ancestorLocations/3/name,ancestorLocations/3/subcategory,ancestorLocations/4/abbreviation,ancestorLocations/4/id,ancestorLocations/4/name,ancestorLocations/4/subcategory,category,cuisines/0,cuisines/1,cuisines/2,cuisines/3,cuisines/4,cuisines/5,cuisines/6,cuisines/7,description,dietaryRestrictions/0,dietaryRestrictions/1,dietaryRestrictions/2,dishes/0,dishes/1,dishes/2,dishes/3,dishes/4,dishes/5,dishes/6,dishes/7,dishes/8,dishes/9,dishes/10,dishes/11,dishes/12,dishes/13,dishes/14,dishes/15,dishes/16,dishes/17,dishes/18,dishes/19,dishes/20,dishes/21,email,establishmentTypes/0,establishmentTypes/1,establishmentTypes/2,establishmentTypes/3,features/0,features/1,features/2,features/3,features/4,features/5,features/6,features/7,features/8,features/9,features/10,features/11,features/12,features/13,features/14,features/15,features/16,features/17,features/18,features/19,features/20,features/21,features/22,features/23,features/24,features/25,hours,hours/timezone,hours/weekRanges/0/0/close,hours/weekRanges/0/0/closeHours,hours/weekRanges/0/0/open,hours/weekRanges/0/0/openHours,hours/weekRanges/0/1/close,hours/weekRanges/0/1/closeHours,hours/weekRanges/0/1/open,hours/weekRanges/0/1/openHours,hours/weekRanges/1/0/close,hours/weekRanges/1/0/closeHours,hours/weekRanges/1/0/open,hours/weekRanges/1/0/openHours,hours/weekRanges/1/1/close,hours/weekRanges/1/1/closeHours,hours/weekRanges/1/1/open,hours/weekRanges/1/1/openHours,hours/weekRanges/2/0/close,hours/weekRanges/2/0/closeHours,hours/weekRanges/2/0/open,hours/weekRanges/2/0/openHours,hours/weekRanges/2/1/close,hours/weekRanges/2/1/closeHours,hours/weekRanges/2/1/open,hours/weekRanges/2/1/openHours,hours/weekRanges/3/0/close,hours/weekRanges/3/0/closeHours,hours/weekRanges/3/0/open,hours/weekRanges/3/0/openHours,hours/weekRanges/3/1/close,hours/weekRanges/3/1/closeHours,hours/weekRanges/3/1/open,hours/weekRanges/3/1/openHours,hours/weekRanges/4/0/close,hours/weekRanges/4/0/closeHours,hours/weekRanges/4/0/open,hours/weekRanges/4/0/openHours,hours/weekRanges/4/1/close,hours/weekRanges/4/1/closeHours,hours/weekRanges/4/1/open,hours/weekRanges/4/1/openHours,hours/weekRanges/5/0/close,hours/weekRanges/5/0/closeHours,hours/weekRanges/5/0/open,hours/weekRanges/5/0/openHours,hours/weekRanges/5/1/close,hours/weekRanges/5/1/closeHours,hours/weekRanges/5/1/open,hours/weekRanges/5/1/openHours,hours/weekRanges/6/0/close,hours/weekRanges/6/0/closeHours,hours/weekRanges/6/0/open,hours/weekRanges/6/0/openHours,hours/weekRanges/6/1/close,hours/weekRanges/6/1/closeHours,hours/weekRanges/6/1/open,hours/weekRanges/6/1/openHours,id,input,isClaimedIcon,isClaimedText,isClosed,isLongClosed,isNearbyResult,latitude,localAddress,localLangCode,localName,locationString,longitude,mealTypes/0,mealTypes/1,mealTypes/2,mealTypes/3,mealTypes/4,mealTypes/5,menuWebUrl,name,nearestMetroStations/0/address,nearestMetroStations/0/distance,nearestMetroStations/0/latitude,nearestMetroStations/0/lines/0/id,nearestMetroStations/0/lines/0/lineName,nearestMetroStations/0/lines/0/lineSymbol,nearestMetroStations/0/lines/0/systemName,nearestMetroStations/0/lines/0/systemSymbol,nearestMetroStations/0/lines/0/type,nearestMetroStations/0/localAddress,nearestMetroStations/0/localName,nearestMetroStations/0/longitude,nearestMetroStations/0/name,nearestMetroStations/1/address,nearestMetroStations/1/distance,nearestMetroStations/1/latitude,nearestMetroStations/1/lines/0/id,nearestMetroStations/1/lines/0/lineName,nearestMetroStations/1/lines/0/lineSymbol,nearestMetroStations/1/lines/0/systemName,nearestMetroStations/1/lines/0/systemSymbol,nearestMetroStations/1/lines/0/type,nearestMetroStations/1/localAddress,nearestMetroStations/1/localName,nearestMetroStations/1/longitude,nearestMetroStations/1/name,nearestMetroStations/2/address,nearestMetroStations/2/distance,nearestMetroStations/2/latitude,nearestMetroStations/2/lines/0/id,nearestMetroStations/2/lines/0/lineName,nearestMetroStations/2/lines/0/lineSymbol,nearestMetroStations/2/lines/0/systemName,nearestMetroStations/2/lines/0/systemSymbol,nearestMetroStations/2/lines/0/type,nearestMetroStations/2/localAddress,nearestMetroStations/2/localName,nearestMetroStations/2/longitude,nearestMetroStations/2/name,numberOfReviews,openNowText,orderOnline/0/buttonText,orderOnline/0/canProvideTimeslots,orderOnline/0/headerText,orderOnline/0/logoUrl,orderOnline/0/offerURL,orderOnline/0/provider,orderOnline/0/providerDisplayName,orderOnline/0/providerId,orderOnline/0/providerType,ownersTopReasons,ownersTopReasons/sectionHeader,ownersTopReasons/sponsoredBy,ownersTopReasons/topReasons/0/header,ownersTopReasons/topReasons/0/image_url,ownersTopReasons/topReasons/0/isSearchTerm,ownersTopReasons/topReasons/0/keyword,ownersTopReasons/topReasons/0/linkText,ownersTopReasons/topReasons/0/rank,ownersTopReasons/topReasons/0/review,ownersTopReasons/topReasons/0/text,ownersTopReasons/topReasons/1/header,ownersTopReasons/topReasons/1/image_url,ownersTopReasons/topReasons/1/isSearchTerm,ownersTopReasons/topReasons/1/keyword,ownersTopReasons/topReasons/1/linkText,ownersTopReasons/topReasons/1/rank,ownersTopReasons/topReasons/1/review,ownersTopReasons/topReasons/1/text,ownersTopReasons/topReasons/2/header,ownersTopReasons/topReasons/2/image_url,ownersTopReasons/topReasons/2/isSearchTerm,ownersTopReasons/topReasons/2/keyword,ownersTopReasons/topReasons/2/linkText,ownersTopReasons/topReasons/2/rank,ownersTopReasons/topReasons/2/review,ownersTopReasons/topReasons/2/text,phone,photoCount,priceLevel,priceRange,rankingDenominator,rankingPosition,rankingString,rating,ratingHistogram/count1,ratingHistogram/count2,ratingHistogram/count3,ratingHistogram/count4,ratingHistogram/count5,rawRanking,reviewTags/0/reviews,reviewTags/0/text,reviewTags/1/reviews,reviewTags/1/text,reviewTags/2/reviews,reviewTags/2/text,reviewTags/3/reviews,reviewTags/3/text,reviewTags/4/reviews,reviewTags/4/text,reviewTags/5/reviews,reviewTags/5/text,reviewTags/6/reviews,reviewTags/6/text,reviewTags/7/reviews,reviewTags/7/text,reviewTags/8/reviews,reviewTags/8/text,reviewTags/9/reviews,reviewTags/9/text,reviewTags/10/reviews,reviewTags/10/text,reviewTags/11/reviews,reviewTags/11/text,reviewTags/12/reviews,reviewTags/12/text,reviewTags/13/reviews,reviewTags/13/text,reviewTags/14/reviews,reviewTags/14/text,reviewTags/15/reviews,reviewTags/15/text,reviewTags/16/reviews,reviewTags/16/text,reviewTags/17/reviews,reviewTags/17/text,reviewTags/18/reviews,reviewTags/18/text,reviewTags/19/reviews,reviewTags/19/text,reviewTags/20/reviews,reviewTags/20/text,reviewTags/21/reviews,reviewTags/21/text,reviewTags/22/reviews,reviewTags/22/text,reviewTags/23/reviews,reviewTags/23/text,reviewTags/24/reviews,reviewTags/24/text,reviewTags/25/reviews,reviewTags/25/text,reviewTags/26/reviews,reviewTags/26/text,reviewTags/27/reviews,reviewTags/27/text,subcategories/0,travelerChoiceAward,type,webUrl,website
"339/A Katugastota Roads, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,339/A Katugastota Roads,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Asian,Sri Lankan,,,,,,,,,,,Dosa,,,,,,,,,,,,,,,,,,,,,,,Restaurants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8609417,Kandy,false,,false,false,false,7.30749,,,,"Kandy, Kandy District, Central Province",80.63651,,,,,,,,Bala's Dosai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 71 480 7649,1,$,,321,210,#210 of 321 Restaurants in Kandy,3,3,0,0,5,1,3.002994537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d8609417-Reviews-Bala_s_Dosai-Kandy_Kandy_District_Central_Province.html,
"33 Dharmasoka Mawatha, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,33 Dharmasoka Mawatha,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restaurants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia/Colombo,1200,20:00,960,16:00,,,,,1200,20:00,960,16:00,,,,,1200,20:00,960,16:00,,,,,1200,20:00,960,16:00,,,,,1200,20:00,960,16:00,,,,,1200,20:00,960,16:00,,,,,1200,20:00,960,16:00,,,,,15697107,Kandy,false,,false,false,false,7.29806,,,,"Kandy, Kandy District, Central Province",80.65067,Dinner,,,,,,,Red Spice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 81 4 951666,0,,,321,146,#146 of 321 Restaurants in Kandy,5,0,0,0,0,3,3.066632509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d15697107-Reviews-Red_Spice-Kandy_Kandy_District_Central_Province.html,
"56 Panabokka Mawatha Nuweraeliya Road, Gampola 20500 Sri Lanka",Gampola,Sri Lanka,20500,,56 Panabokka Mawatha Nuweraeliya Road,,,1534660,Gampola,City,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,,,,,,,,,"Aromas Resturant Gampola was started in 2017 with the motive of offering quality local, Arabic and selected chinese dishes to the local and foreign customers. We ar located in Gampola enroute to nuweraeliya from gampola. We are focussed in offering value for money quality food, fresh anf fast. We offer a variety of rice items, sandwiches, submarine buns, soups, desserts and also a wide range of local items like kottu. Also not to forget are our signature drinks like oir home made Ginger beer, cucumber and lime, mojito and citrus lime juices.",,,,,,,,,,,,,,,,,,,,,,,,,,safaris03@yahoo.com,Restaurants,,,,Delivery,Takeout,Reservations,Private Dining,Seating,Parking Available,Street Parking,Television,Free Wifi,,,,,,,,,,,,,,,,,,,Asia/Colombo,1380,23:00,690,11:30,,,,,1380,23:00,690,11:30,,,,,1380,23:00,690,11:30,,,,,1380,23:00,690,11:30,,,,,1380,23:00,690,11:30,,,,,1380,23:00,810,13:30,,,,,1380,23:00,690,11:30,,,,,12885293,Kandy,false,,false,false,false,6.959075,,,,"Gampola, Kandy District, Central Province",79.892105,Lunch,Dinner,Late Night,Drinks,,,,Aromas Restaurant Gampola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 81 2 076344,3,$$ - $$$,,18,4,#4 of 18 Restaurants in Gampola,4,2,0,0,0,8,3.095965147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g1534660-d12885293-Reviews-Aromas_Restaurant_Gampola-Gampola_Kandy_District_Central_Province.html,https://www.facebook.com/aromasrestuarant379/
"Cafe seema, No 129/2/4, D.S. Senanayak street, Kandy Cafe seema, no 129/2/4, d.s. senanayak street, kandy,, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,"Cafe seema, No 129/2/4, D.S. Senanayak street, Kandy","Cafe seema, no 129/2/4, d.s. senanayak street, kandy,",,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Chinese,Southwestern,Asian,Sri Lankan,,,,,Best beautiful place in kandy,,,,,,,,,,,,,,,,,,,,,,,,,,seemcafe19@gamil.com,Restaurants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia/Colombo,,,,,,,,,1080,18:00,570,09:30,,,,,1080,18:00,570,09:30,,,,,1080,18:00,570,09:30,,,,,1080,18:00,570,09:30,,,,,1080,18:00,570,09:30,,,,,1080,18:00,570,09:30,,,,,19346286,Kandy,false,,false,false,false,7.296317,,,,"Kandy, Kandy District, Central Province",80.637535,Lunch,Dinner,,,,,,Cafe Seema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Closed today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 77 035 1873,31,$,,252,171,#171 of 381 places to eat in Kandy,5,0,0,0,0,2,3.045902014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Café,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d19346286-Reviews-Cafe_Seema-Kandy_Kandy_District_Central_Province.html,https://www.facebook.com/105570267546804
"376 Colombo Road Kamdy, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,376 Colombo Road,Kamdy,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Chinese,Asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restaurants,,,,Seating,Table Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11726772,Kandy,false,,false,false,false,7.26612,,,,"Kandy, Kandy District, Central Province",80.55301,Lunch,Dinner,,,,,,Green Park Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 77 016 0160,25,$,,321,147,#147 of 321 Restaurants in Kandy,3.5,3,0,3,1,8,3.065280676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d11726772-Reviews-Green_Park_Restaurant-Kandy_Kandy_District_Central_Province.html,http://greenparkholdings.business.site/
"165 S. W. R. D., Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,165 S. W. R. D.,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Fast Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakeries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13820531,Kandy,false,,false,false,false,7.286786,,,,"Kandy, Kandy District, Central Province",80.627304,,,,,,,,Seek Fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 76 490 1902,5,$,,4,3,#3 of 4 Bakeries in Kandy,5,0,0,0,0,2,3.038388968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast food,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d13820531-Reviews-Seek_Fresh-Kandy_Kandy_District_Central_Province.html,http://seekfresh.business.site/
"445 Colombo Road Kiribatkumbura, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,445 Colombo Road,Kiribatkumbura,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Sri Lankan,,,,,,,,,Vegetarian friendly,,,,,,,,,,,,,,,,,,,,,,,,,,Restaurants,,,,Seating,Table Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11871869,Kandy,true,,false,false,false,7.267207,,,,"Kandy, Kandy District, Central Province",80.57551,Lunch,,,,,,,Mlesna Tea Fortress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,$$ - $$$,,321,100,#100 of 321 Restaurants in Kandy,4,2,1,5,6,15,3.174708843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d11871869-Reviews-Mlesna_Tea_Fortress-Kandy_Kandy_District_Central_Province.html,https://www.facebook.com/Mlesnateafortress/
"No 322 Udugama, Ampitiya Kandy, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,"No 322 Udugama, Ampitiya Kandy",,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Chinese,Indian,Asian,Thai,Arabic,,,,"Brix, is an Irish type restaurant at The Golden Crown Hotel",,,,,,,,,,,,,,,,,,,,,,,,,,esales@thegoldencrownhotel.com,Restaurants,,,,Seating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13316202,Kandy,false,,false,false,false,7.276732,,,,"Kandy, Kandy District, Central Province",80.65664,Lunch,Dinner,,,,,,Brix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 81 2 244000,9,$$$$,,321,118,#118 of 321 Restaurants in Kandy,4,1,1,2,3,6,3.112636089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d13316202-Reviews-Brix-Kandy_Kandy_District_Central_Province.html,http://www.thegoldencrownhotel.com
"702 Peradeniya Rd, Kandy 21100 Sri Lanka",Kandy,Sri Lanka,21100,,702 Peradeniya Rd,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Chinese,Indian,Asian,Sri Lankan,,,,,,Vegetarian friendly,,,,,,,,,,,,,,,,,,,,,,,,,,Restaurants,,,,Reservations,Buffet,Seating,Parking Available,Wheelchair Accessible,American Express,Mastercard,Visa,Cash Only,Table Service,,,,,,,,,,,,,,,,,,Asia/Colombo,1080,18:00,510,08:30,,,,,1080,18:00,510,08:30,,,,,1080,18:00,510,08:30,,,,,1080,18:00,510,08:30,,,,,1080,18:00,510,08:30,,,,,1080,18:00,510,08:30,,,,,1080,18:00,510,08:30,,,,,9738254,Kandy,false,,false,false,false,7.27859,,,,"Kandy, Kandy District, Central Province",80.61716,Breakfast,Lunch,Dinner,Drinks,,,,Nishantha Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 81 2 388492,12,$$ - $$$,,252,158,#158 of 381 places to eat in Kandy,4,1,1,2,7,5,3.068369627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d9738254-Reviews-Nishantha_Restaurant-Kandy_Kandy_District_Central_Province.html,https://www.facebook.com/nishantharestaurants/
"Upper Floor, No 258/1/4, D.S. Senanayake, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,"Upper Floor, No 258/1/4, D.S. Senanayake",,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Seafood,,,,,,,,we are a sea food restaurant that offers various categories of sea food dishes for sea food lovers around Kandy.,,,,,,,,,,,,,,,,,,,,,,,,,,theloftkandy@gmail.com,Restaurants,,,,Street Parking,Cash Only,Table Service,Family style,Non-smoking restaurants,,,,,,,,,,,,,,,,,,,,,,,Asia/Colombo,1320,22:00,600,10:00,,,,,1320,22:00,600,10:00,,,,,1320,22:00,600,10:00,,,,,1320,22:00,600,10:00,,,,,1320,22:00,600,10:00,,,,,1320,22:00,600,10:00,,,,,1320,22:00,600,10:00,,,,,20156970,Kandy,true,,false,false,false,7.299697,,,,"Kandy, Kandy District, Central Province",80.63699,Lunch,Dinner,Brunch,Late Night,,,,The Loft - Kandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 77 042 5291,24,$$ - $$$,,321,154,#154 of 321 Restaurants in Kandy,5,0,0,0,0,2,3.047117949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d20156970-Reviews-The_Loft_Kandy-Kandy_Kandy_District_Central_Province.html,http://www.facebook.com/theloftkandy/
"Deva Veediya, Kandy, Sri Lanka Oakray Heritage Boutique Ehelepola Walawwa, Number 41, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,"Deva Veediya, Kandy, Sri Lanka","Oakray Heritage Boutique Ehelepola Walawwa, Number 41",,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Chinese,American,Cafe,Fast Food,Asian,Sri Lankan,,,"OakRay Heritage Boutique are designed to reflect a warm, friendly and inviting atmosphere. Add to this, a menu you can ponder over for hours and you have everything you need to escape the pressures of daily life.",,,,,,,,,,,,,,,,,,,,,,,,,,oakrayheritag@sltnet.lk,Restaurants,,,,Takeout,Outdoor Seating,Seating,Highchairs Available,American Express,Mastercard,Visa,Free Wifi,,,,,,,,,,,,,,,,,,,,Asia/Colombo,1200,20:00,480,08:00,,,,,1200,20:00,480,08:00,,,,,1200,20:00,480,08:00,,,,,1200,20:00,480,08:00,,,,,1200,20:00,480,08:00,,,,,1200,20:00,480,08:00,,,,,1200,20:00,480,08:00,,,,,12113730,Kandy,true,,false,false,false,7.294572,,,,"Kandy, Kandy District, Central Province",80.63924,Breakfast,Lunch,Brunch,Drinks,,,https://www.oakrayhotels.com/oak-ray-heritage-boutique/menu.html,OakRay Heritage Boutique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 81 2 223712,52,$,,321,90,#90 of 321 Restaurants in Kandy,4,1,2,3,4,15,3.194216967,3,temple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Café,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d12113730-Reviews-OakRay_Heritage_Boutique-Kandy_Kandy_District_Central_Province.html,http://www.oakrayhotels.com/oak-ray-heritage-boutique/
"125 D S Senanayake Road Kandy, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,125 D S Senanayake Road,Kandy,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Chinese,Asian,Indonesian,Sri Lankan,,,,,Manna is an authentic Sri Lankan cuisine restaurant.,,,,,,,,,,,,,,,,,,,,,,,,,,manna.srilanka@gmail.com,Restaurants,,,,Delivery,Takeout,Seating,Parking Available,Street Parking,Wheelchair Accessible,Cash Only,Free Wifi,Table Service,Family style,,,,,,,,,,,,,,,,,,Asia/Colombo,,,,,,,,,1290,21:30,660,11:00,,,,,1290,21:30,660,11:00,,,,,1290,21:30,660,11:00,,,,,1290,21:30,660,11:00,,,,,1290,21:30,660,11:00,,,,,1290,21:30,660,11:00,,,,,26714291,Kandy,false,,false,false,false,7.296189,,,,"Kandy, Kandy District, Central Province",80.637505,Lunch,Dinner,,,,,,Manna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Closed today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 76 669 0041,12,$,,252,182,#182 of 381 places to eat in Kandy,5,0,0,0,0,1,3.041337967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d26714291-Reviews-Manna-Kandy_Kandy_District_Central_Province.html,
"No 6 Colombo Street, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,No 6 Colombo Street,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Cafe,Fast Food,Sri Lankan,,,,,,"Organic cafe is determined to become a daily necessity for coffee addicts, a place to dream of as you try to escape the daily stresses of life and just a comfortable place to meet friends or to read a news paper, all in one. Organic cafe will offer its customers the best prepared coffee in the area that will be complimented with pastries, cakes, cookies and healthy vegetarian foods. The cafe features a small menu of moderately priced ""comfort"" food influenced by western cooking traditions, based upon time honored recipes from around the world. The cafe features some of the cafe special smoothies, milk shakes, fresh fruit juices and desserts.",Vegetarian friendly,,,,,,,,,,,,,,,,,,,,,,,,,niroj.an@yahoo.com,Coffee & Tea,,,,Takeout,Outdoor Seating,Seating,Street Parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14007810,Kandy,false,,false,false,false,7.29405,,,,"Kandy, Kandy District, Central Province",80.63915,Breakfast,Lunch,Drinks,,,,,Organic Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 77 112 3392,30,,,252,76,#76 of 381 places to eat in Kandy,4.5,1,0,0,3,20,3.265562296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d14007810-Reviews-Organic_Cafe-Kandy_Kandy_District_Central_Province.html,http://organiccafe-cafe.business.site/
